
"2021-10-14 18:50:00,010", "INFO", "STATEMENT"

"2021-10-14 18:50:11,058", "INFO", "STATEMENT"

"2021-10-14 18:59:16,169", "ERROR", "ERROR"

"2021-10-14 18:59:16,169", "ERROR", "ERROR"

"2021-10-14 18:59:21,176", "ERROR", "ERROR"

"2021-10-14 19:04:55,890", "INFO", "STATEMENT"

"2021-10-14 19:04:56,171", "INFO", "STATEMENT"

"2021-10-14 19:10:00,015", "INFO", "STATEMENT"

"2021-10-14 19:10:05,781", "WARN", ""

"2021-10-14 19:10:10,115", "INFO", "STATEMENT"

"2021-10-14 19:10:42,015", "INFO", "STATEMENT"

"2021-10-14 19:10:45,201", "INFO", "STATEMENT"

"2021-10-14 19:10:48,690", "WARN", ""

"2021-10-14 19:14:47,366", "INFO", "STATEMENT"

"2021-10-14 19:15:14,386", "ERROR", "ERROR"

"2021-10-14 19:15:14,386", "ERROR", "ERROR"

"2021-10-14 19:20:00,017", "INFO", "STATEMENT"

"2021-10-14 19:20:00,506", "INFO", "STATEMENT"

"2021-10-14 19:30:00,014", "INFO", "STATEMENT"

"2021-10-14 19:30:01,927", "INFO", "STATEMENT"

"2021-10-14 19:31:15,850", "ERROR", ""

"2021-10-14 19:31:15,850", "ERROR", "ERROR"

"2021-10-14 19:40:00,014", "INFO", "STATEMENT"

"2021-10-14 19:40:00,800", "INFO", "STATEMENT"

"2021-10-14 19:45:47,367", "INFO", "STATEMENT"

"2021-10-14 19:46:09,706", "INFO", "STATEMENT"

"2021-10-14 19:46:09,761", "INFO", "STATEMENT"

"2021-10-14 19:46:18,325", "INFO", "STATEMENT"

"2021-10-14 19:46:18,359", "INFO", "STATEMENT"

"2021-10-14 19:47:14,589", "ERROR", "ERROR"

"2021-10-14 19:47:14,590", "ERROR", "ERROR"

"2021-10-14 19:50:00,020", "INFO", "STATEMENT"

"2021-10-14 19:50:00,159", "INFO", "STATEMENT"

"2021-10-14 19:59:23,133", "ERROR", "ERROR"

"2021-10-14 20:03:14,292", "ERROR", "ERROR"

"2021-10-14 20:03:14,292", "ERROR", "ERROR"

"2021-10-14 20:04:15,308", "INFO", "STATEMENT"

"2021-10-14 20:04:15,967", "INFO", "STATEMENT"

"2021-10-14 20:16:47,366", "INFO", "STATEMENT"

"2021-10-14 20:19:14,169", "ERROR", "ERROR"

"2021-10-14 20:19:14,169", "ERROR", "ERROR"

"2021-10-14 20:35:14,333", "ERROR", "ERROR"

"2021-10-14 20:35:14,333", "ERROR", "ERROR"

"2021-10-14 20:38:34,037", "INFO", "STATEMENT"

"2021-10-14 20:38:34,247", "INFO", "STATEMENT"

"2021-10-14 20:47:47,366", "INFO", "STATEMENT"

"2021-10-14 20:51:14,175", "ERROR", "ERROR"

"2021-10-14 20:51:14,175", "ERROR", "ERROR"

"2021-10-14 20:59:22,817", "ERROR", "ERROR"

"2021-10-14 21:01:06,426", "WARN", ""

"2021-10-14 21:01:06,764", "WARN", ""

"2021-10-14 21:01:06,800", "WARN", ""

"2021-10-14 21:01:07,031", "WARN", ""

"2021-10-14 21:01:07,272", "WARN", ""

"2021-10-14 21:01:07,423", "WARN", ""

"2021-10-14 21:01:07,431", "WARN", ""

"2021-10-14 21:01:07,436", "WARN", ""

"2021-10-14 21:01:07,441", "WARN", ""

"2021-10-14 21:01:07,449", "WARN", ""

"2021-10-14 21:01:07,455", "WARN", ""

"2021-10-14 21:01:07,460", "WARN", ""

"2021-10-14 21:01:08,802", "WARN", ""

"2021-10-14 21:01:08,806", "WARN", ""

"2021-10-14 21:01:08,982", "WARN", ""

"2021-10-14 21:01:09,118", "WARN", ""

"2021-10-14 21:01:09,123", "WARN", ""

"2021-10-14 21:01:09,127", "WARN", ""

"2021-10-14 21:01:09,322", "WARN", ""

"2021-10-14 21:01:09,393", "WARN", ""

"2021-10-14 21:01:09,400", "WARN", ""

"2021-10-14 21:01:09,407", "WARN", ""

"2021-10-14 21:01:09,413", "WARN", ""

"2021-10-14 21:01:10,173", "WARN", ""

"2021-10-14 21:01:51,640", "WARN", ""

"2021-10-14 21:01:51,641", "WARN", ""

"2021-10-14 21:07:14,300", "ERROR", "ERROR"

"2021-10-14 21:07:14,300", "ERROR", "ERROR"

"2021-10-14 21:17:50,279", "ERROR", "ERROR"

"2021-10-14 21:18:54,833", "INFO", "STATEMENT"

"2021-10-14 21:23:14,210", "ERROR", "ERROR"

"2021-10-14 21:23:14,210", "ERROR", "ERROR"

"2021-10-14 21:31:53,594", "ERROR", "ERROR"

"2021-10-14 21:39:14,187", "ERROR", "ERROR"

"2021-10-14 21:39:14,187", "ERROR", "ERROR"

"2021-10-14 21:45:34,313", "INFO", "STATEMENT"

"2021-10-14 21:45:34,380", "INFO", "STATEMENT"

"2021-10-14 21:47:56,182", "INFO", "STATEMENT"

"2021-10-14 21:47:56,231", "INFO", "STATEMENT"

"2021-10-14 21:48:47,319", "INFO", "STATEMENT"

"2021-10-14 21:48:47,459", "INFO", "STATEMENT"

"2021-10-14 21:49:11,244", "INFO", "STATEMENT"

"2021-10-14 21:49:11,291", "INFO", "STATEMENT"

"2021-10-14 21:49:54,832", "INFO", "STATEMENT"

"2021-10-14 21:55:14,196", "ERROR", "ERROR"

"2021-10-14 21:55:14,197", "ERROR", "ERROR"

"2021-10-14 21:59:21,264", "ERROR", "ERROR"

"2021-10-14 22:11:14,214", "ERROR", "ERROR"

"2021-10-14 22:11:14,214", "ERROR", "ERROR"

"2021-10-14 22:20:54,833", "INFO", "STATEMENT"

"2021-10-14 22:27:14,217", "ERROR", "ERROR"

"2021-10-14 22:27:14,217", "ERROR", "ERROR"

"2021-10-14 22:32:21,035", "INFO", "STATEMENT"

"2021-10-14 22:32:21,062", "INFO", "STATEMENT"

"2021-10-14 22:32:23,055", "INFO", "STATEMENT"

"2021-10-14 22:32:23,109", "INFO", "STATEMENT"

"2021-10-14 22:43:14,232", "ERROR", "ERROR"

"2021-10-14 22:43:14,232", "ERROR", "ERROR"

"2021-10-14 22:51:54,832", "INFO", "STATEMENT"

"2021-10-14 22:58:47,098", "INFO", "STATEMENT"

